VariableName,Total,Port/Stay,Low Speed Sailing,Maneuvering,High Speed Sailing,Winter,Mid-Season,Summer
AE3:JWC:HTWater_out:Edot,44202821.93156056,32750445.64956795,4958135.433855861,6443734.017382874,50506.83075387229,16000464.97445799,21725191.663717616,6477165.2933849525
AE3:Cyl:Air_in:Edot,885218.333030551,735053.2098008498,63709.99994842084,85856.92080210842,598.2024791719463,365041.01440179744,390455.27811608,129722.04051267354
AE3:Cyl:FuelPh_in:Edot,33991.37151682365,25143.498286748858,5613.7956196390205,3196.0038848296426,38.073725606131426,11703.314184857301,18664.961657267297,3623.095674699052
AE3:Cyl:FuelCh_in:Edot,26772534.131296303,22456140.578034848,1856496.9080241271,2444037.564394754,15859.080842575353,9275701.985862764,12748465.334239198,4748366.811194342
AE3:Cyl:EG_out:Edot,11113350.388318649,9348501.67184193,757432.3078138483,1000466.2822795925,6950.126383279397,3971340.9786252617,5200948.216087336,1941061.1936060525
AE3:Cyl:Power_out:Edot,11166432.399378069,9527826.349628668,704254.7602567871,928424.4704401295,5926.81905248432,3897990.152632547,5261037.069236545,2007405.1775089768
AE3:Cyl:QdotJW_out:Edot,2981508.1528362934,2351182.1939151715,256557.73921173657,371741.14998329023,2027.0697260945055,1005947.1946794373,1474883.2683151597,500677.6898416962
AE3:Cyl:QdotRad_out:Edot,211333.19999999998,154836.0,24481.2,31767.6,248.4,70380.0,107557.20000000001,33396.00000000001
AE3:Cyl:LubOil_in:Edot,14451789.099331597,10667914.604618058,1631272.461388889,2136470.1206163196,16131.912708333337,5426651.6188888885,7057955.194852431,1967182.2855902778
AE3:Cyl:LubOil_out:Edot,17433297.25216789,13019096.79853323,1887830.2006006255,2508211.27059961,18158.982434427842,6432598.813568327,8532838.463167591,2467859.975431974
AE3:HTsplit:HTWater_in:Edot,44473182.651827894,33015353.878952287,4959071.421734706,6448219.649261745,50537.701879170476,16092775.445172954,21809180.67760015,6571226.529054798
AE3:HTsplit:HTWater_out:Edot,32146504.59048362,23366309.627002627,3894338.594519098,4842865.809598336,42990.55936355537,11649656.371775277,15785639.273068815,4711208.9456395265
AE3:HTsplit:LTWater_out:Edot,12386120.17125835,9669997.803747287,1091461.9161976415,1617113.308797808,7547.142515615108,4457728.580016999,6065844.575851757,1862547.0153895956
AE3:HTmerge:HTWater_in:Edot,32146504.59048362,23366309.627002627,3894338.594519098,4842865.809598336,42990.55936355537,11649656.371775277,15785639.273068815,4711208.9456395265
AE3:HTmerge:HTWater_out:Edot,41221313.77872427,30399263.45565278,4701577.694644125,6071992.8673995845,48479.76102777779,14994517.779778553,20250308.39540246,5976487.6035432555
AE3:HTmerge:LTWater_in:Edot,9098037.434227925,7055332.289479202,807239.1001250274,1229976.8429594727,5489.201664222415,3345711.1931615006,4487047.583162693,1265278.657903729
AE3:TCshaft:Power_in:Edot,2451373.561618051,2035870.3554291932,144935.37437379692,269184.88975420676,1382.9420608536166,937780.6143820484,1083033.5021983888,430559.4450376137
AE3:TCshaft:Power_out:Edot,1690545.4100772792,1520213.5781942653,71475.67670603297,98157.19434003053,698.9608369506328,639113.097823136,721734.9998996049,329697.3123545382
AE3:TCshaft:Losses_out:Edot,296838.9529487488,212981.75645348037,30373.629430638954,53187.81526236105,295.7518022683777,108894.60073091002,141413.53034244836,46530.82187539038
AE3:HRSG:Mix_in:Edot,8661976.8267006,7312631.316412738,612496.9334400515,731281.3925253857,5567.184322425781,3033560.364243213,4117914.7138889474,1510501.7485684387
AE3:HRSG:Mix_out:Edot,5600636.6530157495,4785016.328249177,354721.15470956493,457647.63601151813,3251.534045490401,2010680.706230729,2595966.6083725845,993989.3384124369
AE3:HRSG:Steam_in:Edot,911838.917078448,752660.6729293962,76738.3917255302,81747.61243524437,692.2399882771797,318865.67838019546,447722.22442428843,145251.01427396399
AE3:HRSG:Steam_out:Edot,3976368.9930394553,3280481.4587889286,336601.28762392397,356237.74806431134,3048.4985622915765,1343085.3345269286,1971312.4374247878,661971.2210877389
AE3:AG:Power_in:Edot,11166432.399378069,9527826.349628668,704254.7602567871,928424.4704401295,5926.81905248432,3897990.152632547,5261037.069236545,2007405.1775089768
AE3:AG:Power_out:Edot,10665186.62492722,9147529.271866426,652221.4889602542,860003.6417186181,5432.222381925583,3729217.859990708,5010807.865263025,1925160.8996734899
AE3:AG:Losses_out:Edot,501245.7744508462,380297.077762243,52033.27129653293,68420.82872151156,494.59667055873757,168772.29264183878,250229.20397352037,82244.277835487
AE4:Comp:Air_in:Edot,91428.86736498064,16764.033947356205,61041.684848513476,12318.268914845292,1304.8796542656737,55193.73374609664,20336.90413335839,15898.229485525619
AE4:Comp:Air_out:Edot,1958502.7769524297,518967.1765409074,1182163.178668197,204476.79048564401,52895.631257681394,949504.4602266698,709625.4844813787,299372.832244381
AE4:Comp:Power_in:Edot,1867073.9095874487,502203.1425935512,1121121.4938196833,192158.5215707987,51590.75160341573,894310.7264805732,689288.5803480204,283474.60275885544
AE4:Turbine:Mix_in:Edot,15267281.32408066,3286924.6349975346,9813659.483753297,1813963.1199112087,352734.08541861665,7103794.422618679,6187785.754459543,1975701.1470024358
AE4:Turbine:Mix_out:Edot,12387182.500959665,2591068.18823796,8045229.533090209,1470675.357227026,280209.4224044699,5748268.176249269,5071888.036956061,1567026.287754336
AE4:Turbine:Power_out:Edot,2880098.8231209926,695856.4467595748,1768429.9506630888,343287.76268418285,72524.66301414673,1355526.24636941,1115897.717503483,408674.85924809997
AE4:BPsplit:Air_in:Edot,1958502.7769524297,518967.1765409074,1182163.178668197,204476.79048564401,52895.631257681394,949504.4602266698,709625.4844813787,299372.832244381
AE4:BPsplit:Air_out:Edot,1958502.7769524297,518967.1765409074,1182163.178668197,204476.79048564401,52895.631257681394,949504.4602266698,709625.4844813787,299372.832244381
AE4:BPsplit:BP_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE4:BPmerge:EG_in:Edot,15267281.32408066,3286924.6349975346,9813659.483753297,1813963.1199112087,352734.08541861665,7103794.422618679,6187785.754459543,1975701.1470024358
AE4:BPmerge:Mix_out:Edot,15267281.32408066,3286924.6349975346,9813659.483753297,1813963.1199112087,352734.08541861665,7103794.422618679,6187785.754459543,1975701.1470024358
AE4:BPmerge:BP_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE4:BPvalve:BP_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE4:BPvalve:BP_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AE4:CAC_HT:Air_in:Edot,1958502.7769524297,518967.1765409074,1182163.178668197,204476.79048564401,52895.631257681394,949504.4602266698,709625.4844813787,299372.832244381
AE4:CAC_HT:HTWater_in:Edot,77391753.27254386,14176111.756942384,51188435.734203264,10476874.910671435,1550330.8707267814,36963801.5022171,32312206.80862779,8115744.961698975
AE4:CAC_HT:Air_out:Edot,1823316.7322577522,475076.43901325855,1109608.752709911,192423.00712436822,46208.53341021441,898369.8085294778,677386.099833129,247560.82389514547
AE4:CAC_HT:HTWater_out:Edot,77526336.31358072,14219820.524757937,51260660.20308474,10488868.77596794,1556986.8097701087,37014752.155665874,32344329.21607011,8167254.941844736
AE4:CAC_LT:Air_in:Edot,1823316.7322577522,475076.43901325855,1109608.752709911,192423.00712436822,46208.53341021441,898369.8085294778,677386.099833129,247560.82389514547
AE4:CAC_LT:LTWater_in:Edot,20943356.772360593,3988633.573894809,13720364.512467854,2860164.378025283,374194.3079726442,10951923.498606585,8245310.817268691,1746122.4564853155
AE4:CAC_LT:Air_out:Edot,1206045.3052109499,265725.776782057,771876.6045530858,142826.31330672407,25616.61056908308,633774.2733141899,451819.9023851125,120451.12951164751
AE4:CAC_LT:LTWater_out:Edot,21560717.04480157,4197969.671697656,14058187.095583033,2909777.7294276142,394782.54809326807,11216546.176532181,8470946.63359677,1873224.2346726186
AE4:LOC:LubOil_in:Edot,31617757.334268127,6012211.980560439,20769256.984167174,4202735.798148864,633552.5713916535,15307086.968765046,13044950.819513202,3265719.5459898794
AE4:LOC:LTWater_in:Edot,21560717.04480157,4197969.671697656,14058187.095583033,2909777.7294276142,394782.54809326807,11216546.176532181,8470946.63359677,1873224.2346726186
AE4:LOC:LubOil_out:Edot,27125909.797960073,5097161.448020834,17850491.20555556,3646064.117196181,532193.0271875001,13264478.977604168,11165829.544418404,2695601.2759375004
AE4:LOC:LTWater_out:Edot,26052564.581109628,5113020.20423726,16976952.874194648,3466449.410380297,496142.0922974216,13259154.167693056,10350067.90869157,2443342.504724997
AE4:JWC:QdotJW_in:Edot,4491847.536308055,915050.5325396049,2918765.778611614,556671.680952683,101359.54420415348,2042607.991160877,1879121.2750947992,570118.270052379
AE4:JWC:HTWater_in:Edot,72899905.73623581,13261061.22440278,48269669.955591656,9920203.229718752,1448971.326522628,34921193.511056215,30433085.533532992,7545626.691646596
AE4:JWC:HTWater_out:Edot,77391753.27254386,14176111.756942384,51188435.734203264,10476874.910671435,1550330.8707267814,36963801.5022171,32312206.80862779,8115744.961698975
AE4:Cyl:Air_in:Edot,1206045.3052109499,265725.776782057,771876.6045530858,142826.31330672407,25616.61056908308,633774.2733141899,451819.9023851125,120451.12951164751
AE4:Cyl:FuelPh_in:Edot,160681.8670637032,34830.49268615773,103592.77242711045,18611.78042484597,3646.8215255890163,77870.77740076112,64123.3969197307,18687.69274321136
AE4:Cyl:FuelCh_in:Edot,37087726.27127087,8023109.020342293,23840583.09696658,4354075.242046016,869958.9119159816,17042368.862383746,15151936.4648041,4893420.944083023
AE4:Cyl:EG_out:Edot,15267281.32408066,3286924.6349975346,9813659.483753297,1813963.1199112087,352734.08541861665,7103794.422618679,6187785.754459543,1975701.1470024358
AE4:Cyl:Power_out:Edot,14854324.518645938,3333311.0280402405,9474718.211932113,1689009.3555544764,357285.92311910796,6863977.483585205,5990746.354941132,1999600.6801196034
AE4:Cyl:QdotJW_out:Edot,4491847.536308055,915050.5325396049,2918765.778611614,556671.680952683,101359.54420415348,2042607.991160877,1879121.2750947992,570118.270052379
AE4:Cyl:QdotRad_out:Edot,362691.60000000003,67178.4,237691.2,50370.0,7452.0,162398.40000000002,157761.6,42531.6
AE4:Cyl:LubOil_in:Edot,27125909.797960073,5097161.448020834,17850491.20555556,3646064.117196181,532193.0271875001,13264478.977604168,11165829.544418404,2695601.2759375004
AE4:Cyl:LubOil_out:Edot,31617757.334268127,6012211.980560439,20769256.984167174,4202735.798148864,633552.5713916535,15307086.968765046,13044950.819513202,3265719.5459898794
AE4:HTsplit:HTWater_in:Edot,77526336.31358072,14219820.524757937,51260660.20308474,10488868.77596794,1556986.8097701087,37014752.155665874,32344329.21607011,8167254.941844736
AE4:HTsplit:HTWater_out:Edot,59790000.85179148,10412320.531573327,39920892.265950166,8277204.852298255,1179583.2019697274,28425382.94446262,25227494.852912486,6137123.054416375
AE4:HTsplit:LTWater_out:Edot,17786846.287532173,3825012.957725447,11371261.24056406,2213168.02433489,377404.06490777765,8618624.192137966,7135706.321144607,2032515.7742495993
AE4:HTmerge:HTWater_in:Edot,59790000.85179148,10412320.531573327,39920892.265950166,8277204.852298255,1179583.2019697274,28425382.94446262,25227494.852912486,6137123.054416375
AE4:HTmerge:HTWater_out:Edot,72899905.73623581,13261061.22440278,48269669.955591656,9920203.229718752,1448971.326522628,34921193.511056215,30433085.533532992,7545626.691646596
AE4:HTmerge:LTWater_in:Edot,13117964.032617683,2856799.841002803,8348777.68964148,1642998.377420497,269388.12455290055,6503869.714766949,5205590.68062051,1408503.6372302226
AE4:TCshaft:Power_in:Edot,2880098.8231209926,695856.4467595748,1768429.9506630888,343287.76268418285,72524.66301414673,1355526.24636941,1115897.717503483,408674.85924809997
AE4:TCshaft:Power_out:Edot,1867073.9095874487,502203.1425935512,1121121.4938196833,192158.5215707987,51590.75160341573,894310.7264805732,689288.5803480204,283474.60275885544
AE4:TCshaft:Losses_out:Edot,411181.46201027016,85030.5872067564,259530.9477663865,57572.270364729855,9047.656672397456,188244.2071036481,171289.940719872,51647.31418675013
AE4:HRSG:Mix_in:Edot,12387182.500959665,2591068.18823796,8045229.533090209,1470675.357227026,280209.4224044699,5748268.176249269,5071888.036956061,1567026.287754336
AE4:HRSG:Mix_out:Edot,8280646.651043685,1781690.2222074703,5331922.662629675,980039.4629967266,186994.3032098116,3749405.5500679724,3548256.7118644305,982984.3891112816
AE4:HRSG:Steam_in:Edot,1235676.393115774,243995.1381366845,817881.1418549259,146498.7997845225,27301.31333964109,622161.2964073159,449866.0949415992,163649.00176685877
AE4:HRSG:Steam_out:Edot,5346458.679107659,1054734.263401099,3533492.3126386562,637630.8460342593,120601.25703364486,2621863.075794068,1976826.4544802916,747769.1488332996
AE4:AG:Power_in:Edot,14854324.518645938,3333311.0280402405,9474718.211932113,1689009.3555544764,357285.92311910796,6863977.483585205,5990746.354941132,1999600.6801196034
AE4:AG:Power_out:Edot,14025452.491836205,3178408.9849997,8930038.397659274,1577172.4361733992,339832.6730038325,6491056.8701360505,5634118.317616419,1900277.3040837366
AE4:AG:Losses_out:Edot,828872.0268097337,154902.04304054045,544679.8142728407,111836.91938107707,17453.250115275496,372920.6134491542,356628.03732471296,99323.37603586652
CoolingSystems:SWC13:SeaWater_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoolingSystems:SWC13:LTWater_in:Edot,140043298.71079212,19166256.438297294,97900275.23703264,15237593.25818206,7739173.7772801425,65617707.87702194,55491284.74155031,18934306.09221989
CoolingSystems:SWC13:SeaWater_out:Edot,24915144.557754256,3965823.972711291,16798573.54473557,2567348.5574117745,1583398.4828956227,10766238.186995775,10372056.979405565,3776849.3913529175
CoolingSystems:SWC13:LTWater_out:Edot,111622721.71361105,14750486.06304996,79343452.51370853,12192700.455619778,5336082.681232785,54851469.690026164,43769626.18601646,13001625.837568417
CoolingSystems:SWC13:HTWater_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoolingSystems:SWC24:SeaWater_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoolingSystems:SWC24:LTWater_in:Edot,126604015.7708772,11378436.423361782,95169418.82655436,14006687.852145026,6049472.6688160375,60209544.006313816,52356930.39601523,14037541.368548166
CoolingSystems:SWC24:SeaWater_out:Edot,22947237.64971977,2147360.841810439,17203056.78626814,2341190.718050058,1255629.3035911322,10300841.907821905,10370311.754442874,2276083.9874549927
CoolingSystems:SWC24:LTWater_out:Edot,101160899.35848399,9045506.57301053,76501855.95911877,11302515.375472054,4311021.450882625,49908702.09849191,41247464.686150536,10004732.57384153
CoolingSystems:SWC24:HTWater_in:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoolingSystems:HTcollector13:HTWater_AE1_in:Edot,25299241.228846144,5217621.923008099,16683250.339822862,2685613.5035174843,712755.4624977057,12613021.215660369,9415909.930707343,3270310.0824784357
CoolingSystems:HTcollector13:HTWater_AE3_in:Edot,12386120.17125835,9669997.803747287,1091461.9161976415,1617113.308797808,7547.142515615108,4457728.580016999,6065844.575851757,1862547.0153895956
CoolingSystems:HTcollector13:HTWater_ME1_in:Edot,29268298.319084313,133990.5573619952,22751317.11442531,3510164.983359873,2872825.6639371365,12575494.119545761,12314644.5723202,4378159.6272183545
CoolingSystems:HTcollector13:HTWater_ME3_in:Edot,35618674.13752008,171411.3539166318,28602411.2205223,3872704.643270307,2972146.91981084,15069244.399216115,15172818.059544474,5376611.678759493
CoolingSystems:HTcollector13:HTWater_out:Edot,102572333.8567089,15193021.638034012,69128440.59096812,11685596.438945472,6565275.188761297,44715488.31443924,42969217.13842377,14887628.403845878
CoolingSystems:HTcollector24:HTWater_AE2_in:Edot,19364802.985337168,4540866.136902265,11947388.389702521,2233720.7672409955,642827.6914913878,8131698.227967082,8907742.070518674,2325362.686851412
CoolingSystems:HTcollector24:HTWater_AE4_in:Edot,17786846.287532173,3825012.957725447,11371261.24056406,2213168.02433489,377404.06490777765,8618624.192137966,7135706.321144607,2032515.7742495993
CoolingSystems:HTcollector24:HTWater_ME2_in:Edot,29877950.363229487,83022.46984559378,23881335.896605697,3377503.7955355756,2536088.201242627,12986034.685500886,12487721.283101141,4404194.394627465
CoolingSystems:HTcollector24:HTWater_ME4_in:Edot,30771864.139534548,250269.93778743275,24421440.581143647,3393806.1874551643,2706347.4331482993,13375970.376397643,12864870.40652901,4531023.3566078935
CoolingSystems:HTcollector24:HTWater_out:Edot,97801463.77563338,8699171.502260737,71621426.10801592,11218198.774566624,6262667.390790092,43112327.48200357,41396040.08129343,13293096.21233637
CoolingSystems:LTcollector13:LTWater_AE1_in:Edot,39175266.578883275,6983037.852381512,26911574.434984326,4308822.1359390095,971832.155578423,20785859.458612934,14191978.510815129,4197428.6094552055
CoolingSystems:LTcollector13:LTWater_AE3_in:Edot,16099811.19434845,11958928.891332958,1780564.5487939029,2343130.6183554176,17187.135866171862,6170661.021711889,7786134.506601405,2143015.6660351567
CoolingSystems:LTcollector13:LTWater_ME1_in:Edot,36441725.62743652,90286.14003787392,29968628.713821515,3719136.4347066884,2663674.338870438,17309198.13209945,14814002.567090357,4318524.928246718
CoolingSystems:LTcollector13:LTWater_ME3_in:Edot,43823250.86388191,109586.86542900075,36808796.52446965,4151390.0535800764,2753477.420403177,20995768.192874297,17530102.336229324,5297380.334778282
CoolingSystems:LTcollector13:LTWater_AB1_in:Edot,4503244.446241989,24416.68911594995,2430711.014963236,715114.0156008686,1333002.7265619333,356221.07172337023,1169066.8208140945,2977956.553704524
CoolingSystems:LTcollector13:LTWater_out:Edot,140043298.71079212,19166256.438297294,97900275.23703264,15237593.25818206,7739173.7772801425,65617707.87702194,55491284.74155031,18934306.09221989
CoolingSystems:LTcollector13:HTWater_out:Edot,-136560.7077815207,-55568.396474735666,-81575.4635090446,1294.400916891238,-711.2487146316735,-64488.50268890797,-66902.10549495002,-5170.099597662696
CoolingSystems:LTcollector24:LTWater_AE2_in:Edot,28912939.657140955,6116150.750078976,18429360.281564064,3507277.6492068507,860150.9762910693,12911186.80867204,13075171.773370033,2926581.0750988843
CoolingSystems:LTcollector24:LTWater_AE4_in:Edot,26052564.581109628,5113020.20423726,16976952.874194648,3466449.410380297,496142.0922974216,13259154.167693056,10350067.90869157,2443342.504724997
CoolingSystems:LTcollector24:LTWater_ME2_in:Edot,33076843.402884394,56279.17843602202,27626579.108815867,3279413.9062749064,2114571.2093576062,15725166.579903467,13350596.695327315,4001080.127653615
CoolingSystems:LTcollector24:LTWater_ME4_in:Edot,38561668.12974222,92986.29060952172,32136526.56197979,3753546.886282972,2578608.3908699397,18314036.450045247,15581094.018626306,4666537.661070668
CoolingSystems:LTcollector24:LTWater_out:Edot,126604015.7708772,11378436.423361782,95169418.82655436,14006687.852145026,6049472.6688160375,60209544.006313816,52356930.39601523,14037541.368548166
CoolingSystems:LTcollector24:HTWater_out:Edot,-310135.8076547153,-243963.44895995094,-58757.9319942001,-5739.413556138528,-1675.0131444257488,-255584.5485814866,-50195.48630400759,-4355.772769221112
CoolingSystems:LTdistribution13:LTWater_in:Edot,111622721.71361105,14750486.06304996,79343452.51370853,12192700.455619778,5336082.681232785,54851469.690026164,43769626.18601646,13001625.837568417
CoolingSystems:LTdistribution13:LTWater_AE3_out:Edot,12504985.627388544,9019702.565756012,1514564.147524316,1955665.4877955134,15053.42631270107,4941919.623119958,6044002.084654279,1519063.9196143067
CoolingSystems:LTdistribution13:LTWater_AE1_out:Edot,32080215.362982415,5553918.618200101,22198745.995101966,3592692.7695742846,734857.9801060659,17495366.1558154,11535055.437886696,3049793.76928032
CoolingSystems:LTdistribution13:LTWater_ME1_out:Edot,29607232.900557797,74659.59145742071,24605427.404059775,2980560.689546413,1946585.2154941945,14619264.585606817,11854884.550152918,3133083.7647980643
CoolingSystems:LTdistribution13:LTWater_ME3_out:Edot,35036375.486767605,87964.94162578417,29699835.45697368,3281415.4509941367,1967159.6371740014,17565490.316633094,13678174.950209852,3792710.219924656
CoolingSystems:LTdistribution13:LTWater_AB1_out:Edot,2393912.3359146775,14240.346010642226,1324879.5100487822,382366.0577094313,672426.4221458214,229429.00885088963,657509.1631127174,1506974.1639510705
CoolingSystems:LTdistribution24:LTWater_in:Edot,101160899.35848399,9045506.57301053,76501855.95911877,11302515.375472054,4311021.450882625,49908702.09849191,41247464.686150536,10004732.57384153
CoolingSystems:LTdistribution24:LTWater_AE2_out:Edot,23951961.81097223,4937756.855223865,15364244.359065944,3000818.8015215253,649141.7951608959,11009390.644881662,10752495.822653847,2190075.3434367217
CoolingSystems:LTdistribution24:LTWater_AE4_out:Edot,20943356.772360593,3988633.573894809,13720364.512467854,2860164.378025283,374194.3079726442,10951923.498606585,8245310.817268691,1746122.4564853155
CoolingSystems:LTdistribution24:LTWater_ME2_out:Edot,25200653.21445272,43024.13307747969,21288396.453432668,2449294.636447629,1419937.9914949466,12588130.024078708,9936881.814712629,2675641.375661386
CoolingSystems:LTdistribution24:LTWater_ME4_out:Edot,31064927.560698435,76092.01081437689,26128850.634152304,2992237.559477617,1867747.3562541376,15359257.930924956,12312776.23151537,3392893.398258109
CoolingSystems:LTHTmerge13:LTWater_in:Edot,-136560.7077815207,-55568.396474735666,-81575.4635090446,1294.400916891238,-711.2487146316735,-64488.50268890797,-66902.10549495002,-5170.099597662696
CoolingSystems:LTHTmerge13:HTWater_in:Edot,95306702.64887397,13603935.06557752,64366155.90163717,11036789.005341366,6299822.676317934,41407951.30767655,39944176.21112335,13954575.130074082
CoolingSystems:LTHTmerge13:HTWater_ME1_out:Edot,22683626.097605884,121836.53926420932,17660921.324571807,2807811.267325941,2093056.9664439252,9992483.7804889,9496839.328565838,3194302.9885511454
CoolingSystems:LTHTmerge13:HTWater_ME3_out:Edot,27163346.47361054,85204.66025643585,21886952.752956487,3047804.6506256554,2143384.409771962,11792723.026642606,11488912.600438733,3881710.846529201
CoolingSystems:LTHTmerge13:HTWater_AE1_out:Edot,18655025.765736915,3960180.1067229994,12204730.239856029,1996359.6509040995,493755.76825378696,9545445.45126599,6863536.053394683,2246044.2610762417
CoolingSystems:LTHTmerge13:HTWater_AE3_out:Edot,9098037.434227925,7055332.289479202,807239.1001250274,1229976.8429594727,5489.201664222415,3345711.1931615006,4487047.583162693,1265278.657903729
CoolingSystems:LTHTmerge24:LTWater_in:Edot,-310135.8076547153,-243963.44895995094,-58757.9319942001,-5739.413556138528,-1675.0131444257488,-255584.5485814866,-50195.48630400759,-4355.772769221112
CoolingSystems:LTHTmerge24:HTWater_in:Edot,88736541.53447874,7898244.534482356,64784851.480108984,10276907.385855187,5776538.13403222,39269052.83158569,37414619.584448636,12052869.11844443
CoolingSystems:LTHTmerge24:HTWater_ME2_out:Edot,22502678.82208267,70322.82275145019,18040980.818546556,2588044.550048528,1803330.6307361335,10058244.097666666,9324161.522989916,3120273.2014260846
CoolingSystems:LTHTmerge24:HTWater_ME4_out:Edot,23349543.00621259,-44192.950884858,18764241.0667947,2656316.8054491477,1973178.084853597,10281330.365555126,9774129.54967675,3294083.090980712
CoolingSystems:LTHTmerge24:HTWater_AE2_out:Edot,14912806.42659212,3446764.5172165446,9239152.360996004,1777504.1175185347,449385.4308610364,6376341.808772487,6876601.544813035,1659863.0730065997
CoolingSystems:LTHTmerge24:HTWater_AE4_out:Edot,13117964.032617683,2856799.841002803,8348777.68964148,1642998.377420497,269388.12455290055,6503869.714766949,5205590.68062051,1408503.6372302226
CoolingSystems:HTsplit13:HTWater_in:Edot,95306702.64887397,13603935.06557752,64366155.90163717,11036789.005341366,6299822.676317934,41407951.30767655,39944176.21112335,13954575.130074082
CoolingSystems:HTsplit13:HTWater_out:Edot,95306702.64887397,13603935.06557752,64366155.90163717,11036789.005341366,6299822.676317934,41407951.30767655,39944176.21112335,13954575.130074082
CoolingSystems:HTsplit13:LTWater_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoolingSystems:HTsplit24:HTWater_in:Edot,88736541.53447874,7898244.534482356,64784851.480108984,10276907.385855187,5776538.13403222,39269052.83158569,37414619.584448636,12052869.11844443
CoolingSystems:HTsplit24:HTWater_out:Edot,88736541.53447874,7898244.534482356,64784851.480108984,10276907.385855187,5776538.13403222,39269052.83158569,37414619.584448636,12052869.11844443
CoolingSystems:HTsplit24:LTWater_out:Edot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HTHR:HTHR13:HTWater_in:Edot,102572333.8567089,15193021.638034012,69128440.59096812,11685596.438945472,6565275.188761297,44715488.31443924,42969217.13842377,14887628.403845878
HTHR:HTHR13:HTWater_out:Edot,95306702.64887397,13603935.06557752,64366155.90163717,11036789.005341366,6299822.676317934,41407951.30767655,39944176.21112335,13954575.130074082
HTHR:HTHR13:HRWater_in:Edot,218792913.55564675,74128180.70009872,122740063.09708811,17257700.947563685,4666968.81089623,123256015.56438872,80054316.37588507,15482581.61537296
HTHR:HTHR13:HRWater_out:Edot,226058544.76348168,75717267.27255522,127502347.78641906,17906508.381167796,4932421.323339594,126563552.5711514,83079357.3031855,16415634.889144758
HTHR:HTHR24:HTWater_in:Edot,97801463.77563338,8699171.502260737,71621426.10801592,11218198.774566624,6262667.390790092,43112327.48200357,41396040.08129343,13293096.21233637
HTHR:HTHR24:HTWater_out:Edot,88736541.53447874,7898244.534482356,64784851.480108984,10276907.385855187,5776538.13403222,39269052.83158569,37414619.584448636,12052869.11844443
HTHR:HTHR24:HRWater_in:Edot,209727991.3144921,73327253.73232034,115903488.46918117,16316409.55885225,4180839.5541383587,119412740.91397081,76072895.87904027,14242354.521481019
HTHR:HTHR24:HRWater_out:Edot,218792913.55564675,74128180.70009872,122740063.0970881,17257700.947563685,4666968.81089623,123256015.56438872,80054316.37588507,15482581.61537296
HTHR:HTHRsplit:HRWater_in:Edot,257116307.00031996,89864307.94876888,141998669.51832998,20061082.972987264,5192246.5602338165,144719922.6743675,94324937.73958874,18071446.586363744
HTHR:HTHRsplit:HRWater_HWH_out:Edot,58390383.1795191,19059888.48061907,32492954.686119817,5226378.333483435,1611161.6792967753,24485459.151988614,24441033.76305311,9463890.264477368
HTHR:HTHRsplit:HRWater_PreH_out:Edot,190118367.49891448,67982044.26091228,105439369.2637424,13965140.412554398,2731813.5617053905,120234463.52237885,69883903.97653562,0.0
HTHR:HTHRsplit:HRWater_ReH_out:Edot,8607556.321886377,2822375.20723755,4066345.5684677456,869564.2269494314,849271.3192316499,0.0,0.0,8607556.321886377
HTHR:HTHRmerge:HRWater_out:Edot,209727991.3144921,73327253.73232034,115903488.46918117,16316409.55885225,4180839.5541383587,119412740.91397081,76072895.87904027,14242354.521481019
HTHR:HTHRmerge:HRWater_HWH_in:Edot,47343548.04101048,15456366.900160022,26377623.137865085,4224845.826633336,1284712.1763520278,20197379.635558818,19680429.499788478,7465738.905663181
HTHR:HTHRmerge:HRWater_PreH_in:Edot,155607827.6576638,55649157.63417608,86323593.0122651,11407987.23163868,2227089.7795839547,99215361.27841201,56392466.379251786,0.0
HTHR:HTHRmerge:HRWater_ReH_in:Edot,6776615.615817837,2221729.1979842354,3202272.319050991,683576.5005802342,669037.5982023753,0.0,0.0,6776615.615817836
HTHR:HVACpreheater:HRWater_in:Edot,190118367.49891448,67982044.26091228,105439369.2637424,13965140.412554398,2731813.5617053905,120234463.52237885,69883903.97653562,0.0
HTHR:HVACpreheater:HRWater_out:Edot,155607827.6576638,55649157.63417608,86323593.0122651,11407987.23163868,2227089.7795839547,99215361.27841201,56392466.379251786,0.0
HTHR:HVACpreheater:Qdot_out:Edot,34510539.84125067,12332886.62673619,19115776.251477327,2557153.1809157184,504723.7821214358,21019102.243966833,13491437.597283833,0.0
